"","id","expl.name","expl.val","pred.name","pred.val"
"104",4,"cv",0.06042649529197,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.442380693641001
"105",5,"cv",0.0731784071434628,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.45038839224537
"106",6,"cv",0.0859303189949556,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.458610327984451
"107",7,"cv",0.0986822308464484,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.467463527272936
"108",8,"cv",0.111434142697941,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.477225474108548
"109",9,"cv",0.124186054549434,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.658660098237125
"110",10,"cv",0.136937966400927,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.675387125174045
"111",11,"cv",0.14968987825242,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.682988769485276
"112",12,"cv",0.162441790103912,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.686531949625617
"113",13,"cv",0.175193701955405,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.690177782168061
"114",14,"cv",0.187945613806898,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.693927084651017
"115",15,"cv",0.200697525658391,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.697867144330857
"116",16,"cv",0.213449437509884,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.702462496354945
"117",17,"cv",0.226201349361376,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.702858720743706
"118",18,"cv",0.238953261212869,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.703018141411891
"119",19,"cv",0.251705173064362,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.694673727835826
"120",20,"cv",0.264457084915855,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.69222286029984
"121",21,"cv",0.277208996767348,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.688585396451941
"122",22,"cv",0.28996090861884,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.682946040195029
"123",23,"cv",0.302712820470333,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.674937995708867
"124",24,"cv",0.315464732321826,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.665536109536295
"125",25,"cv",0.328216644173319,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.657130210605675
"126",26,"cv",0.340968556024812,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.646276636616201
"127",27,"cv",0.353720467876304,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.600369437031504
"128",28,"cv",0.366472379727797,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.580052274848846
"129",29,"cv",0.37922429157929,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.460433284685005
"130",30,"cv",0.391976203430783,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.326688862910715
"131",31,"cv",0.404728115282275,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.310791089032215
"132",32,"cv",0.417480027133768,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.300931597682799
"133",33,"cv",0.430231938985261,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.288248328961999
"134",34,"cv",0.442983850836754,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.273803671875136
"135",35,"cv",0.455735762688247,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.258480413454388
"136",36,"cv",0.468487674539739,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.243162710508264
"137",37,"cv",0.481239586391232,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.231546977518736
"138",38,"cv",0.493991498242725,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.224457432501069
"139",39,"cv",0.506743410094218,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.219880838110258
"140",40,"cv",0.519495321945711,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.217045887668902
"141",41,"cv",0.532247233797203,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.215305384912843
"142",42,"cv",0.544999145648696,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.214224817690153
"143",43,"cv",0.557751057500189,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.213539839579639
"144",44,"cv",0.570502969351682,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.213095118528988
"145",45,"cv",0.583254881203175,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212799453241393
"146",46,"cv",0.596006793054667,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212598447158637
"147",47,"cv",0.60875870490616,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212458950747253
"148",48,"cv",0.621510616757653,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212360268897268
"149",49,"cv",0.634262528609146,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212289207445176
"150",50,"cv",0.647014440460639,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212237180843771
"151",51,"cv",0.659766352312131,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212198498820951
"152",52,"cv",0.672518264163624,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212169325539993
"153",53,"cv",0.685270176015117,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212147033891758
"154",54,"cv",0.69802208786661,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212129797328031
"155",55,"cv",0.710773999718103,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.21211632747267
"156",56,"cv",0.723525911569595,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212105702845246
"157",57,"cv",0.736277823421088,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212097255464919
"158",58,"cv",0.749029735272581,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212090494768891
"159",59,"cv",0.761781647124074,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212085055916112
"160",60,"cv",0.774533558975567,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212080664231491
"161",61,"cv",0.787285470827059,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212077110463821
"162",62,"cv",0.800037382678552,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212074239103625
"163",63,"cv",0.812789294530045,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212071913726705
"164",64,"cv",0.825541206381538,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212070040585542
"165",65,"cv",0.838293118233031,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212068541031938
"166",66,"cv",0.851045030084523,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212067351920605
"167",67,"cv",0.863796941936016,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212066422095911
"168",68,"cv",0.876548853787509,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212065709765935
"169",69,"cv",0.889300765639002,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.21206518044509
"170",70,"cv",0.902052677490495,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.21206480577333
"171",71,"cv",0.914804589341987,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212064561840454
"172",72,"cv",0.92755650119348,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212064428660513
"173",73,"cv",0.940308413044973,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212064389372604
"174",74,"cv",0.953060324896466,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212064429689976
"175",75,"cv",0.965812236747958,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.21206453746228
"176",76,"cv",0.978564148599451,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212064702324745
"177",77,"cv",0.991316060450944,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212064915073026
"178",78,"cv",1.00406797230244,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212065168774715
"179",79,"cv",1.01681988415393,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212065456599043
"180",80,"cv",1.02957179600542,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212065772958507
"181",81,"cv",1.04232370785692,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212066113057913
"182",82,"cv",1.05507561970841,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212066472784048
"183",83,"cv",1.0678275315599,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.21206684861235
"184",84,"cv",1.08057944341139,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212067237527487
"185",85,"cv",1.09333135526289,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212067636955401
"186",86,"cv",1.10608326711438,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212068044704898
"187",87,"cv",1.11883517896587,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212068458917222
"188",88,"cv",1.13158709081736,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212068878022371
"189",89,"cv",1.14433900266886,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212069300701153
"190",90,"cv",1.15709091452035,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212069725852123
"191",91,"cv",1.16984282637184,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212070152562747
"192",92,"cv",1.18259473822334,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.2120705800842
"193",93,"cv",1.19534665007483,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.21207100780931
"194",94,"cv",1.20809856192632,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212071435253271
"195",95,"cv",1.22085047377781,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212071862036741
"196",96,"cv",1.23360238562931,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212072287871049
"197",97,"cv",1.2463542974808,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.212072712545247
